"dsc","url","mag","lat","lng","distance"
"M 0.9 - 2km E of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72366301",0.86,38.7799988,-122.7245026,70.7532280313669
"M 0.9 - 2km E of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72376216",0.9,38.7801666,-122.7281647,70.81163706861199
"M 0.5 - 2km E of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72372746",0.5,38.7793333,-122.7325,70.81287981408528
"M 1.8 - 5km SW of Gilroy, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72381411",1.77,36.9748344,-121.6231689,70.82095765966173
"M 0.6 - 0km S of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72375941",0.57,38.7748337,-122.7558365,70.83152099618478
"M 0.3 - 3km E of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72368596",0.29,38.782,-122.7221667,70.85761865112407
"M 0.9 - 0km ESE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72367061",0.85,38.7768326,-122.7536697,70.934047497732
"M 1.0 - 2km ENE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72380921",0.96,38.7826653,-122.7249985,70.93839710688854
"M 1.2 - 2km ENE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72374921",1.18,38.7830009,-122.7238312,70.94585357972834
"M 0.9 - 0km SW of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72370416",0.88,38.776001,-122.758667,70.9489604434116
"M 0.6 - 2km ENE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72366036",0.63,38.7816667,-122.7311667,70.95144593435819
"M 1.5 - 2km ENE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72366151",1.48,38.783165,-122.7246704,70.96760162551108
"M 1.0 - 2km ENE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72370211",1.03,38.7826653,-122.7286682,70.98562143487392
"M 1.4 - 6km SW of Gilroy, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72366141",1.35,36.9706667,-121.6248333,70.99183516224042
"M 0.5 - 0km NNE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72370591",0.54,38.7786674,-122.7558365,71.08690519094785
"M 0.6 - 0km NNW of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72370231",0.57,38.7791672,-122.7574997,71.14345010998298
"M 0.6 - 0km NW of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72370236",0.56,38.7791672,-122.7580032,71.15028521008612
"M 0.6 - 2km ENE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72369766",0.61,38.7845001,-122.7343369,71.18259659239192
"M 0.4 - 2km ENE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72373541",0.37,38.7868347,-122.7256699,71.2260926839574
"M 0.3 - 0km N of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72373386",0.31,38.7808342,-122.7559967,71.23292778406055
"M 0.6 - 1km ENE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72381701",0.58,38.784832,-122.7366638,71.23541327500715
"M 1.4 - 1km ENE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72373351",1.44,38.7836685,-122.7426682,71.2385201386904
"M 0.3 - 1km ENE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72374076",0.27,38.7853333,-122.7375,71.28015211204594
"M 1.4 - 2km ENE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72368136",1.36,38.7859993,-122.7361679,71.30687113972188
"M 0.6 - 0km N of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72381356",0.57,38.7823334,-122.757164,71.34912448581406
"M 0.3 - 2km ENE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72375446",0.29,38.7876667,-122.7328333,71.3746007680167
"M 0.9 - 2km ENE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72368176",0.94,38.7888336,-122.7288361,71.400698422956
"M 0.7 - 0km N of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72378486",0.65,38.7838326,-122.7573318,71.45165098736128
"M 1.3 - 3km S of Cobb, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72367776",1.29,38.7916679,-122.7186661,71.46159295114768
"M 2.1 - 3km S of Cobb, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72368166",2.09,38.7908333,-122.7243333,71.47712726956392
"M 0.6 - 2km NE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72372216",0.58,38.7886658,-122.7358322,71.48085550598383
"M 0.9 - 1km NE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72373536",0.9,38.7871666,-122.7441635,71.49204021524352
"M 0.5 - 2km NE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72369761",0.53,38.7885,-122.7378333,71.49638982440007
"M 0.5 - 2km NE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72379496",0.53,38.7891667,-122.735,71.50322492450321
"M 0.7 - 0km NW of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72369886",0.73,38.7838326,-122.7633362,71.5367790522823
"M 0.8 - 2km ENE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72368181",0.77,38.7915001,-122.7278366,71.5666049436415
"M 0.8 - 2km ENE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72378361",0.79,38.7911682,-122.7296677,71.5678476891148
"M 0.9 - 1km NW of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72373411",0.88,38.7841682,-122.7639999,71.56846906185145
"M 0.4 - 1km NE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72375261",0.37,38.7879982,-122.7460022,71.572818671008
"M 1.6 - 1km NNE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72375661",1.63,38.7873344,-122.7501678,71.585246125741
"M 0.8 - 0km N of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72373736",0.77,38.7859993,-122.7568359,71.58897436216088
"M 0.8 - 7km NE of Gilroy, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72379681",0.75,37.0468333,-121.4991667,71.60140181689388
"M 0.4 - 2km NE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72381711",0.37,38.7900009,-122.7383347,71.60326593510383
"M 1.2 - 2km NE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72373156",1.17,38.7901649,-122.7375031,71.60326593510383
"M 0.6 - 1km NNE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72379121",0.57,38.788166,-122.7480011,71.61072240794363
"M 1.7 - 1km NE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72376651",1.73,38.7891655,-122.7441635,71.62563535362322
"M 1.4 - 2km NE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72367986",1.39,38.7908325,-122.7375031,71.64800477214263
"M 0.9 - 3km S of Cobb, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72374146",0.86,38.7931671,-122.725502,71.64862614487927
"M 0.6 - 2km NE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72374386",0.58,38.7921677,-122.730835,71.64986889035256
"M 0.9 - 1km NNE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72379846",0.94,38.7895012,-122.74617,71.67534517255521
"M 1.6 - 1km NNE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72381136",1.59,38.7883339,-122.7528305,71.68839400002486
"M 1.0 - 2km NE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72375386",1.02,38.7925,-122.7325,71.69398635465471
"M 1.4 - 2km NE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72371231",1.4,38.7938347,-122.7318344,71.77476481041919
"M 1.8 - 2km NE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72371226",1.78,38.7938347,-122.7318344,71.77476481041919
"M 1.0 - 2km NE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72380536",1.01,38.7928352,-122.7375031,71.78159991052233
"M 0.2 - 1km NNE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72366446",0.21,38.791,-122.7468333,71.78408540146893
"M 1.1 - 1km NNW of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72371696",1.1,38.7876663,-122.7630005,71.78719226515217
"M 0.5 - 2km NE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72371256",0.45,38.7941666,-122.7324982,71.80521207451503
"M 0.9 - 2km NE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72380766",0.85,38.7926674,-122.7401657,71.80583344725167
"M 0.9 - 2km NE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72380756",0.86,38.7928352,-122.7401657,71.81701815651137
"M 0.9 - 1km NNE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72370816",0.94,38.791832,-122.745163,71.81701815651137
"M 0.5 - 1km NNW of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72375881",0.52,38.7883339,-122.7624969,71.82447462935117
"M 0.6 - 2km NE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72380771",0.57,38.7929993,-122.7399979,71.82571737482446
"M 0.9 - 1km NNE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72369626",0.87,38.7916679,-122.7474976,71.83752345682082
"M 0.2 - 1km NNE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72381096",0.23,38.7919998,-122.7471695,71.85554326618366
"M 0.9 - 1km NNE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72373361",0.85,38.7919998,-122.7471695,71.85554326618366
"M 0.6 - 2km NNE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72379851",0.55,38.7926674,-122.7440033,71.85740738439361
"M 1.6 - 1km NNE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72370946",1.6,38.791832,-122.7483368,71.86051424807685
"M 1.3 - 2km NE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72371251",1.34,38.7948341,-122.7336655,71.86548522997005
"M 0.6 - 1km N of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72366626",0.56,38.7903328,-122.7583313,71.8984179850125
"M 0.7 - 1km NNE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72373331",0.67,38.7926674,-122.7471695,71.90028210322244
"M 0.8 - 1km NNE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72376436",0.82,38.7923317,-122.7490005,71.90276759416905
"M 0.9 - 1km NNE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72370941",0.88,38.7924995,-122.7481689,71.90276759416905
"M 1.9 - 1km NNE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72367211",1.88,38.7928333,-122.7471667,71.91084543974549
"M 0.6 - 1km NW of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72373636",0.56,38.7873344,-122.7731705,71.91208818521879
"M 0.5 - 1km N of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72371001",0.46,38.7915,-122.7546667,71.92513701268844
"M 1.0 - 1km NW of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72375071",0.96,38.7874985,-122.7746658,71.94502094026123
"M 1.3 - 2km WNW of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72373226",1.33,38.7866669,-122.7786636,71.94874917668113
"M 1.1 - 1km NNE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72377251",1.1,38.793,-122.7491667,71.94937054941778
"M 0.7 - 1km NW of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72374816",0.69,38.7879982,-122.7728348,71.95123466762773
"M 0.4 - 2km NE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72380746",0.37,38.7946663,-122.741333,71.95496290404762
"M 0.9 - 1km NNE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72378131",0.94,38.7931671,-122.7490005,71.95806976773088
"M 1.5 - 1km NW of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72376381",1.51,38.7878342,-122.7743301,71.96241937688742
"M 1.2 - 1km NNE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72375481",1.18,38.7931671,-122.7493362,71.96304074962407
"M 0.3 - 1km NNW of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72374191",0.28,38.7903328,-122.7631683,71.96676898604397
"M 1.2 - 2km SSW of Cobb, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72371236",1.18,38.7966652,-122.732666,71.97484683162043
"M 0.5 - 1km N of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72376801",0.48,38.791832,-122.7568359,71.97733232256702
"M 0.4 - 2km NNE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72380751",0.36,38.7949982,-122.7423325,71.99038115003667
"M 0.2 - 1km N of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72379911",0.19,38.7921667,-122.7561667,71.99038115003667
"M 0.9 - 1km NNE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72368421",0.92,38.7936668,-122.7490005,71.99162389550996
"M 0.7 - 2km SSW of Cobb, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72367771",0.67,38.796833,-122.7331696,71.99286664098327
"M 0.8 - 1km NNW of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72374196",0.84,38.7908325,-122.7626648,71.99286664098327
"M 1.7 - 1km N of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72376486",1.72,38.7923333,-122.756,71.99908036834977
"M 2.0 - 1km N of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72376481",1.99,38.7923333,-122.7566667,72.00840095939951
"M 0.9 - 1km NNW of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72368731",0.88,38.7910004,-122.7630005,72.00902233213615
"M 1.8 - 11km ESE of Cloverdale, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72371921",1.79,38.7525,-122.9096667,72.02269253234246
"M 0.2 - 2km NW of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72375601",0.23,38.7883333,-122.7763333,72.02517802328906
"M 0.5 - 1km N of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72372991",0.45,38.7925,-122.7575,72.03139175065556
"M 0.2 - 1km N of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72376601",0.23,38.7921667,-122.7591667,72.03263449612885
"M 1.2 - 2km WNW of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72381531",1.22,38.7874985,-122.7806702,72.03387724160216
"M 0.8 - 1km NW of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72378026",0.8,38.7893333,-122.7724991,72.03511998707545
"M 0.9 - 1km NNE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72366696",0.89,38.7943344,-122.7494965,72.0431978326519
"M 1.0 - 1km N of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72371786",1,38.7929993,-122.7566681,72.0531397964383
"M 0.6 - 1km N of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72375911",0.63,38.7928352,-122.7574997,72.05376116917495
"M 0.9 - 1km N of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72366821",0.88,38.7929993,-122.7568359,72.05500391464824
"M 0.5 - 1km NW of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72367746",0.54,38.7900009,-122.7710037,72.05748940559485
"M 1.2 - 1km N of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72367181",1.17,38.7928352,-122.7581635,72.06308176022469
"M 0.9 - 1km N of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72371551",0.88,38.7928352,-122.7584991,72.06743136938124
"M 0.4 - 1km N of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72367846",0.38,38.7931671,-122.7570038,72.06867411485455
"M 1.0 - 2km NNE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72378346",1.01,38.7948341,-122.7490005,72.06991686032784
"M 2.1 - 2km NW of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72372841",2.05,38.7893333,-122.775,72.07178097853779
"M 0.5 - 2km NNE of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72367656",0.5,38.7949982,-122.748497,72.07364509674774
"M 0.8 - 1km N of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72381606",0.84,38.7929993,-122.7583313,72.07613058769434
"M 0.4 - 1km N of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72370101",0.35,38.7931667,-122.758,72.08296568779748
"M 0.7 - 1km N of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72369771",0.71,38.7931671,-122.7584991,72.08980078790063
"M 0.5 - 2km WNW of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72371851",0.53,38.7886658,-122.779335,72.09166490611058
"M 0.1 - 1km N of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72370696",0.13,38.793,-122.7595,72.09290765158389
"M 0.7 - 1km N of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72373131",0.66,38.793335,-122.758667,72.10347098810693
"M 0.9 - 1km N of The Geysers, California","http://earthquake.usgs.gov/earthquakes/eventpage/nc72366876",0.89,38.7938347,-122.7565002,72.10657785179018
